Moon, 7.349e+22, 1737.53, 1.00331e+11, -1.1435e+11, -2.62585e+06, 22636.3, 18833.6, 85.9559, 259200
Earth, 5.97219e+24, 6371.01, 1.00592e+11, -1.14098e+11, -1.4798e+07, 21882.3, 19598.4, -1.96821, 259200
Phobos, 1.08e+16, 13.1, -4.93807e+10, -2.05779e+11, -1.85901e+09, 19537.4, 39002.5, 5147.75, 259200
Deimos, 1.8e+15, 7.8, -4.84204e+10, -2.18425e+11, -3.36417e+09, 23242.1, -9917.93, -672.079, 259200
Mars, 6.4185e+23, 3389.9, -4.80751e+10, -2.16706e+11, -3.36577e+09, 24575, -3198.19, -670.355, 259200
Io, 8.933e+22, 1821.3, -4.25245e+11, 6.48664e+11, 6.08897e+09, -18716.1, -69731.1, -2118.31, 259200
Europa, 4.797e+22, 1565, -4.26889e+11, 6.60076e+11, 6.44488e+09, -24518.4, -25774.6, -753.125, 259200
Ganymede, 1.482e+23, 2634, -4.24571e+11, 6.6548e+11, 6.70897e+09, -19898.8, -10072.7, 24.6807, 259200
Callisto, 1.076e+23, 2403, -4.24827e+11, 6.64291e+11, 6.66253e+09, -10745.8, -15879.5, -19.2843, 259200
Jupiter, 1.89813e+27, 71492, -4.23218e+11, 6.64717e+11, 6.69782e+09, -11177.3, -6396.4, 276.913, 259200
Mimas, 3.75e+19, 198.8, -8.81675e+11, -1.16631e+12, 4.89804e+10, 93891.2, 34246.5, -29180.1, 259200
Enceladus, 1.0805e+20, 252.3, -8.90102e+11, -1.18203e+12, 5.79139e+10, 61689, -26877, 5505.46, 259200
Tethys, 6.176e+20, 536.3, -9.09633e+11, -1.16915e+12, 5.32606e+10, -15305.5, 23471.9, -12620.3, 259200
Dione, 1.09572e+21, 562.5, -8.99007e+11, -1.17403e+12, 5.45919e+10, 26870, 4986.9, -7788.6, 259200
Rhea, 2.309e+21, 764.5, -9.03777e+11, -1.1789e+12, 5.75874e+10, 9781.31, -14228.8, 3866.56, 259200
Titan, 1.34553e+23, 2575.5, -9.04942e+11, -1.17711e+12, 5.67776e+10, 9376.99, -11295.8, 2373.54, 259200
Hyperion, 1.08e+19, 133, -9.05017e+11, -1.17751e+12, 5.69756e+10, 10356.5, -9748.09, 1421.71, 259200
Iapetus, 1.8059e+21, 734.5, -9.03665e+11, -1.18007e+12, 5.71642e+10, 10330.6, -5641.01, -887.67, 259200
Phoebe, 8.289e+18, 106.6, -8.9242e+11, -1.18034e+12, 5.50178e+10, 6350.53, -7531.25, -92.3792, 259200
Janus, 1.98e+18, 97, -9.20658e+11, -1.20579e+12, 7.3423e+10, -57231.1, -118876, 65614.9, 259200
Epimetheus, 5.5e+17, 69, -9.38665e+11, -1.18494e+12, 6.40162e+10, -127039, -38172.3, 29206.2, 259200
Helene, 2.547e+16, 16, -9.03974e+11, -1.1714e+12, 5.36739e+10, 6695.57, 15018.7, -11193.5, 259200
Telesto, 7.194e+15, 15, -9.13797e+11, -1.17714e+12, 5.77336e+10, -31445.7, -8250.94, 5089.43, 259200
Calypso, 3.597e+15, 15, -8.99328e+11, -1.16925e+12, 5.18912e+10, 25397.6, 23407.4, -18193.3, 259200
Prometheus, 1.4e+17, 74, -8.77448e+11, -1.20848e+12, 7.05595e+10, 110026, -129160, 54454.9, 259200
Pandora, 1.3e+17, 55, -8.67007e+11, -1.15984e+12, 4.40298e+10, 150387, 59124.3, -48225.7, 259200
Saturn, 5.68319e+26, 60268, -9.04025e+11, -1.17663e+12, 5.64371e+10, 7131.99, -5910.01, -181.663, 259200
Ariel, 1.353e+21, 581.1, 2.9074e+12, 7.04734e+11, -3.59278e+10, -15385.7, 8888.7, -2994.5, 259200
Umbriel, 1.172e+21, 584.7, 2.90984e+12, 7.04486e+11, -3.38418e+10, -4836.16, 7730.35, 5345.6, 259200
Titania, 3.527e+21, 788.9, 2.91038e+12, 7.04158e+11, -3.53671e+10, -5032.65, 7240.3, 1445.87, 259200
Oberon, 3.014e+21, 761.4, 2.91061e+12, 7.04077e+11, -3.55707e+10, -5339.94, 7121.83, 171.49, 259200
Miranda, 6.59e+19, 240, 2.90326e+12, 7.05608e+11, -3.42159e+10, -31256.9, 12215.6, 3600.65, 259200
Uranus, 8.68103e+25, 25559, 2.91082e+12, 7.04099e+11, -3.50956e+10, -1650.3, 6301.55, 44.7019, 259200
Triton, 2.147e+22, 1352.6, 4.09052e+12, -1.83724e+12, -5.69625e+10, 430.299, 2642.96, -983.364, 259200
Neptune, 1.0241e+26, 24766, 4.0905e+12, -1.8367e+12, -5.64463e+10, 2190.63, 4991.11, -153.077, 259200
Charon, 1.53e+21, 605, 1.03697e+12, -4.77626e+12, 2.11145e+11, 5376.71, 91.2103, -1433.69, 259200
Pluto, 1.307e+22, 1195, 1.037e+12, -4.77624e+12, 2.11126e+11, 5423.58, 45.7145, -1588.46, 259200
Sun, 1.98854e+30, 696300, 3.25116e+08, -2.33601e+08, -1.81094e+07, 8.60348, 7.21161, -0.211754, 345600
Mercury, 3.302e+23, 2440, -1.97085e+10, 4.17496e+10, 5.25028e+09, -54866.2, -19405.7, 3448.25, 345600
Venus, 4.8685e+24, 6051.8, 1.91219e+10, 1.0569e+11, 3.48835e+08, -34646.2, 5967.93, 2081.4, 345600
Moon, 7.349e+22, 1737.53, 1.02275e+11, -1.12674e+11, 4.03526e+06, 22496.7, 19390.1, 77.0962, 345600
Earth, 5.97219e+24, 6371.01, 1.02454e+11, -1.12373e+11, -1.49596e+07, 21550.7, 19970.1, -1.87048, 345600
Phobos, 1.08e+16, 13.1, -4.76875e+10, -2.02388e+11, -1.41405e+09, 19597.7, 39251.7, 5149.98, 345600
Deimos, 1.8e+15, 7.8, -4.64079e+10, -2.19263e+11, -3.42194e+09, 23292.4, -9692.91, -668.648, 345600
Mars, 6.4185e+23, 3389.9, -4.59475e+10, -2.16962e+11, -3.42339e+09, 24625.8, -2970.81, -666.839, 345600
Io, 8.933e+22, 1821.3, -4.2686e+11, 6.42641e+11, 5.90607e+09, -18700.4, -69705.6, -2116.89, 345600
Europa, 4.797e+22, 1565, -4.2899e+11, 6.57869e+11, 6.38095e+09, -24314.9, -25545.5, -739.947, 345600
Ganymede, 1.482e+23, 2634, -4.25948e+11, 6.64416e+11, 6.70827e+09, -15939.3, -12318.6, -8.05385, 345600
Callisto, 1.076e+23, 2403, -4.25425e+11, 6.63005e+11, 6.66808e+09, -6917.89, -14885, 64.3179, 345600
Jupiter, 1.89813e+27, 71492, -4.24183e+11, 6.64163e+11, 6.72173e+09, -11167.9, -6411.85, 276.753, 345600
Mimas, 3.75e+19, 198.8, -8.73563e+11, -1.16335e+12, 4.64593e+10, 93890.1, 34248.8, -29178.8, 345600
Enceladus, 1.0805e+20, 252.3, -8.84773e+11, -1.18435e+12, 5.83894e+10, 61678.7, -26867.6, 5503.82, 345600
Tethys, 6.176e+20, 536.3, -9.10954e+11, -1.16712e+12, 5.21711e+10, -15283.2, 23450.5, -12609.7, 345600
Dione, 1.09572e+21, 562.5, -8.96692e+11, -1.1736e+12, 5.39214e+10, 26795, 4950.48, -7760.01, 345600
Rhea, 2.309e+21, 764.5, -9.02936e+11, -1.18009e+12, 5.7902e+10, 9735.97, -13780, 3641.22, 345600
Titan, 1.34553e+23, 2575.5, -9.03931e+11, -1.17798e+12, 5.69085e+10, 11690.9, -10070.7, 1515.06, 345600
Hyperion, 1.08e+19, 133, -9.04027e+11, -1.17826e+12, 5.70465e+10, 11465.5, -8758.24, 820.214, 345600
Iapetus, 1.8059e+21, 734.5, -9.02775e+11, -1.18053e+12, 5.70828e+10, 10307.1, -5381.8, -941.741, 345600
Phoebe, 8.289e+18, 106.6, -8.91873e+11, -1.18099e+12, 5.501e+10, 6333.07, -7520.49, -90.053, 345600
Janus, 1.98e+18, 97, -9.25602e+11, -1.21606e+12, 7.9092e+10, -57227.1, -118871, 65613.6, 345600
Epimetheus, 5.5e+17, 69, -9.49641e+11, -1.18824e+12, 6.65395e+10, -127034, -38167.9, 29205.5, 345600
Helene, 2.547e+16, 16, -9.03396e+11, -1.17011e+12, 5.27106e+10, 6697.96, 14939.9, -11149.8, 345600
Telesto, 7.194e+15, 15, -9.1651e+11, -1.17785e+12, 5.8173e+10, -31409.2, -8245.12, 5084.81, 345600
Calypso, 3.597e+15, 15, -8.97134e+11, -1.16723e+12, 5.03206e+10, 25384.7, 23386.3, -18177.9, 345600
Prometheus, 1.4e+17, 74, -8.67942e+11, -1.21964e+12, 7.52644e+10, 110028, -129154, 54454.1, 345600
Pandora, 1.3e+17, 55, -8.54013e+11, -1.15473e+12, 3.98631e+10, 150389, 59127.9, -48225.3, 345600
Saturn, 5.68319e+26, 60268, -9.03408e+11, -1.17714e+12, 5.64214e+10, 7134.61, -5906.17, -181.657, 345600
Ariel, 1.353e+21, 581.1, 2.90607e+12, 7.05501e+11, -3.61858e+10, -15349.6, 8881.48, -2985.42, 345600
Umbriel, 1.172e+21, 584.7, 2.90943e+12, 7.0515e+11, -3.33923e+10, -4725.75, 7685.91, 5202.8, 345600
Titania, 3.527e+21, 788.9, 2.91008e+12, 7.04766e+11, -3.516e+10, -3482.48, 7032.62, 2396.37, 345600
Oberon, 3.014e+21, 761.4, 2.91022e+12, 7.04699e+11, -3.54101e+10, -4590.77, 7198.21, 1858.87, 345600
Miranda, 6.59e+19, 240, 2.90056e+12, 7.06663e+11, -3.39049e+10, -31250, 12213.7, 3599.72, 345600
Uranus, 8.68103e+25, 25559, 2.91068e+12, 7.04643e+11, -3.50918e+10, -1651.64, 6301.26, 44.6215, 345600
Triton, 2.147e+22, 1352.6, 4.09056e+12, -1.83695e+12, -5.69839e+10, 402.066, 3409.42, -246.996, 345600
Neptune, 1.0241e+26, 24766, 4.09069e+12, -1.83627e+12, -5.64595e+10, 2190.11, 4991.18, -153.224, 345600
Charon, 1.53e+21, 605, 1.03744e+12, -4.77625e+12, 2.11018e+11, 5423.85, 118.47, -1473.17, 345600
Pluto, 1.307e+22, 1195, 1.03747e+12, -4.77624e+12, 2.10989e+11, 5417.94, 43.0467, -1583.86, 345600
Sun, 1.98854e+30, 696300, 3.25859e+08, -2.32977e+08, -1.81277e+07, 8.59423, 7.22724, -0.211443, 432000
Mercury, 3.302e+23, 2440, -2.42555e+10, 3.96676e+10, 5.49734e+09, -52627.2, -24097.7, 2859.46, 432000
Venus, 4.8685e+24, 6051.8, 1.61135e+10, 1.06122e+11, 5.28375e+08, -34819.3, 4992.37, 2078.02, 432000
Moon, 7.349e+22, 1737.53, 1.04202e+11, -1.10947e+11, 9.38434e+06, 22304.8, 19998.7, 61.9106, 432000
Earth, 5.97219e+24, 6371.01, 1.04287e+11, -1.10616e+11, -1.51061e+07, 21213.4, 20335.7, -1.69471, 432000
Phobos, 1.08e+16, 13.1, -4.59889e+10, -1.98974e+11, -9.68937e+08, 19659, 39510.1, 5151.76, 432000
Deimos, 1.8e+15, 7.8, -4.43913e+10, -2.20081e+11, -3.47941e+09, 23340.2, -9468.73, -665.174, 432000
Mars, 6.4185e+23, 3389.9, -4.38156e+10, -2.17199e+11, -3.48069e+09, 24674.6, -2742.54, -663.252, 432000
Io, 8.933e+22, 1821.3, -4.28475e+11, 6.36619e+11, 5.72323e+09, -18686.9, -69698.6, -2116.16, 432000
Europa, 4.797e+22, 1565, -4.31081e+11, 6.55672e+11, 6.31765e+09, -24199.1, -25422.8, -732.608, 432000
Ganymede, 1.482e+23, 2634, -4.2703e+11, 6.63308e+11, 6.70981e+09, -12521.6, -12823.6, 17.7619, 432000
Callisto, 1.076e+23, 2403, -4.25782e+11, 6.61941e+11, 6.68398e+09, -4133.85, -12314.3, 184.013, 432000
