Tethys, 6.176e+20, 536.3, -9.0733e+11, -1.17114e+12, 5.40105e+10, -17989.4, 22073, -11598.8, 259200
Dione, 1.09572e+21, 562.5, -9.0009e+11, -1.17514e+12, 5.52783e+10, 25323.8, 8201.31, -9321.46, 259200
Rhea, 2.309e+21, 764.5, -9.0429e+11, -1.17889e+12, 5.76291e+10, 13429.3, -17487.7, 5207.34, 259200
Titan, 1.34553e+23, 2575.5, -9.05527e+11, -1.1769e+12, 5.67286e+10, 7797.6, -11406.1, 2586.76, 259200
Hyperion, 1.08e+19, 133, -9.05417e+11, -1.17756e+12, 5.70407e+10, 9801.6, -10028.8, 1616.48, 259200
Iapetus, 1.8059e+21, 734.5, -9.0367e+11, -1.18013e+12, 5.718e+10, 10331.1, -5650.17, -885.636, 259200
Phoebe, 8.289e+18, 106.6, -8.92415e+11, -1.18034e+12, 5.50172e+10, 6350.55, -7531.26, -92.3815, 259200
Janus, 1.98e+18, 97, -9.1623e+11, -1.19564e+12, 6.76491e+10, -55392.5, -119777, 65996.6, 259200
Epimetheus, 5.5e+17, 69, -9.27579e+11, -1.18117e+12, 6.10019e+10, -126514, -39683.5, 29957.8, 259200
Helene, 2.547e+16, 16, -9.03471e+11, -1.17284e+12, 5.43843e+10, 2842.15, 15709.6, -11191.9, 259200
Telesto, 7.194e+15, 15, -9.10848e+11, -1.17636e+12, 5.70289e+10, -31245.8, -11110.5, 6499.52, 259200
Calypso, 3.597e+15, 15, -9.00174e+11, -1.17186e+12, 5.33956e+10, 22676.2, 25005.4, -18709.5, 259200
Prometheus, 1.4e+17, 74, -8.8727e+11, -1.19858e+12, 6.63232e+10, 111294, -128351, 53908.3, 259200
Pandora, 1.3e+17, 55, -8.78649e+11, -1.16641e+12, 4.86105e+10, 149610, 60413.3, -48827.3, 259200
Saturn, 5.68319e+26, 60268, -9.04025e+11, -1.17663e+12, 5.64371e+10, 7132.35, -5909.97, -181.717, 259200
Ariel, 1.353e+21, 581.1, 2.90843e+12, 7.045e+11, -3.59817e+10, -15993.2, 9278.55, -1143.24, 259200
Umbriel, 1.172e+21, 584.7, 2.90975e+12, 7.04467e+11, -3.41231e+10, -4172.22, 7922.98, 7787.05, 259200
Titania, 3.527e+21, 788.9, 2.91076e+12, 7.03993e+11, -3.59563e+10, -5800.55, 6926.95, -1993.73, 259200
Oberon, 3.014e+21, 761.4, 2.91091e+12, 7.03967e+11, -3.58877e+10, -5063.8, 6850.15, -1317.51, 259200
Miranda, 6.59e+19, 240, 2.90563e+12, 7.05106e+11, -3.49441e+10, -31104.6, 12277.3, 5033.46, 259200
Uranus, 8.68103e+25, 25559, 2.91082e+12, 7.04099e+11, -3.50956e+10, -1650.28, 6301.56, 44.8305, 259200
Triton, 2.147e+22, 1352.6, 4.09107e+12, -1.83719e+12, -5.73341e+10, 1294.19, 48.2966, -4072.14, 259200
Neptune, 1.0241e+26, 24766, 4.0905e+12, -1.8367e+12, -5.64462e+10, 2190.44, 4991.65, -152.43, 259200
Charon, 1.53e+21, 605, 1.03696e+12, -4.77628e+12, 2.11125e+11, 5226.26, -48.3092, -1394.95, 259200
Pluto, 1.307e+22, 1195, 1.037e+12, -4.77624e+12, 2.11128e+11, 5441.19, 62.047, -1592.99, 259200
Sun, 1.98854e+30, 696300, 3.25119e+08, -2.33607e+08, -1.81095e+07, 8.60351, 7.21149, -0.211765, 345600
Mercury, 3.302e+23, 2440, -2.00289e+10, 4.35823e+10, 5.42942e+09, -55073.4, -18839.4, 3513.53, 345600
Venus, 4.8685e+24, 6051.8, 1.92051e+10, 1.06022e+11, 3.48573e+08, -34644.3, 5977.11, 2081.41, 345600
Moon, 7.349e+22, 1737.53, 1.02307e+11, -1.12843e+11, 4.47949e+06, 22407.4, 19301, 81.4549, 345600
Earth, 5.97219e+24, 6371.01, 1.02566e+11, -1.12505e+11, -1.49611e+07, 21553, 19969.9, -1.92407, 345600
Phobos, 1.08e+16, 13.1, -4.71267e+10, -2.06081e+11, -1.99054e+09, 19489.5, 39212.8, 5200.98, 345600
Deimos, 1.8e+15, 7.8, -4.63769e+10, -2.18771e+11, -3.39253e+09, 23524.8, -9738.53, -784.566, 345600
